group_id,query,atc_code,f_semantic,f_inn_match,f_brand_match,f_form_match,f_route_match,f_pediatric,f_risk,f_contra,f_spec,label
341,erythro,J01FA01,0.4787876307964325,1,1,0,0,1,1,4,1,1
341,erythro,N06AG02,0.3600451350212097,0,0,0,0,0,0,5,1,0
341,erythro,V03AB06,0.3378668427467346,0,0,0,0,0,0,1,0,0
341,erythro,A06AG03,0.26068776845932007,0,0,0,0,0,1,3,1,0
341,erythro,C09AA09,0.2805092930793762,0,0,0,0,0,1,3,1,0
342,tmbtl,J04AK02,0.36917757987976074,0,0,0,0,0,1,4,1,1
342,tmbtl,S01BC05,0.2772897481918335,0,0,0,0,0,0,2,1,0
342,tmbtl,G03XB01,0.3078438341617584,0,0,0,0,0,1,3,1,0
342,tmbtl,M01AH01,0.31372642517089844,0,0,0,0,0,2,4,1,0
342,tmbtl,A06AH01,0.17023910582065582,0,0,0,0,0,0,1,1,0
343,etam,J04AK02,0.4086894989013672,1,0,0,0,0,1,4,1,1
343,etam,H01CB02,0.4397180676460266,0,0,0,0,0,0,1,1,0
343,etam,A11CC01,0.36015257239341736,0,0,0,0,0,0,4,0,0
343,etam,A05BA03,0.45108142495155334,0,0,0,0,0,0,1,1,0
343,etam,A12CB01,0.3994441032409668,0,0,0,0,0,0,1,0,0
344,etha,J04AK02,0.3515903651714325,1,0,0,0,0,1,4,1,1
344,etha,V03AE09,0.3805166482925415,0,0,0,0,0,0,1,0,0
344,etha,J07BD52,0.34133487939834595,0,0,0,0,0,0,4,1,0
344,etha,C07AA07,0.35023796558380127,0,0,0,0,0,1,3,1,0
344,etha,P01AB02,0.34165093302726746,0,0,0,0,0,2,7,1,0
345,diane,G03CA01,0.27586060762405396,0,0,0,0,0,1,4,1,1
345,diane,L03AC01,0.3431995213031769,0,0,0,0,0,1,4,1,0
345,diane,D02AX01,0.37424948811531067,0,0,0,0,0,0,1,1,0
345,diane,H01AC03,0.4292699098587036,0,0,0,0,0,0,2,1,0
345,diane,N01AB07,0.3802216351032257,0,0,0,0,0,1,3,1,0
346,marvelon,G03CA01,0.19608432054519653,0,1,0,0,0,1,4,1,1
346,marvelon,J01XX08,0.28451183438301086,0,0,0,0,0,0,4,1,0
346,marvelon,M05BA03,0.15873119235038757,0,0,0,0,0,0,1,1,0
346,marvelon,A02BB01,0.21502631902694702,0,0,0,0,0,1,3,1,0
346,marvelon,L02BB03,0.2090337723493576,0,0,0,0,0,1,3,1,0
347,marve,G03CA01,0.214747816324234,0,0,0,0,0,1,4,1,1
347,marve,D05BA02,0.312103807926178,0,0,0,0,0,0,2,1,0
347,marve,J05AE10,0.2716744542121887,0,0,0,0,0,1,3,1,0
347,marve,N05CK01,0.3187113404273987,0,0,0,0,0,0,2,1,0
347,marve,N04BD03,0.23688113689422607,0,0,0,0,0,0,1,1,0
348,etop,L01CB01,0.3649062514305115,1,1,0,0,0,0,3,1,1
348,etop,A11CA01,0.2513103485107422,0,0,0,0,0,1,3,0,0
348,etop,A12CX,0.31566813588142395,0,0,0,0,0,1,3,0,0
348,etop,V03AB25,0.24752026796340942,0,0,0,0,0,0,8,0,0
348,etop,G03GA02,0.28338155150413513,0,0,0,0,0,0,2,1,0
349,vepes,L01CB01,0.3354533612728119,0,0,0,0,0,0,3,1,1
349,vepes,M03AC11,0.3780502378940582,0,0,0,0,0,0,2,1,0
349,vepes,S01FB01,0.32183706760406494,0,0,0,0,0,0,6,1,0
349,vepes,C10AX13,0.43380340933799744,0,0,0,0,0,0,1,0,0
349,vepes,J01CE01,0.27211055159568787,0,0,0,0,0,0,1,1,0
350,tpsd,L01CB01,0.48184826970100403,0,0,0,0,0,0,3,1,1
350,tpsd,V03AB20,0.40049058198928833,0,0,0,0,0,0,1,0,0
350,tpsd,G04BD04,0.4612063467502594,0,0,0,0,0,0,2,0,0
350,tpsd,A11CC05,0.38206595182418823,0,0,0,0,0,1,5,0,0
350,tpsd,A02BC02,0.39821377396583557,0,0,0,0,0,0,2,1,0
351,pepc,A02BA03,0.3405279815196991,0,0,0,0,0,1,3,1,1
351,pepc,J01AA08,0.30239132046699524,0,0,0,0,0,1,4,1,0
351,pepc,J05AF07,0.3092341423034668,0,0,0,0,0,1,2,1,0
351,pepc,N03AX09,0.4239389896392822,0,0,0,0,0,2,5,1,0
351,pepc,S02CA03,0.29982346296310425,0,0,0,0,0,0,2,1,0
352,pepcid,A02BA03,0.4127129018306732,0,1,0,0,0,1,3,1,1
352,pepcid,C01DG01,0.2856725752353668,0,0,0,0,0,0,2,1,0
352,pepcid,L04AH02,0.43343454599380493,0,0,0,0,0,0,1,1,0
352,pepcid,N06AA09,0.37919899821281433,0,0,0,0,0,0,8,1,0
352,pepcid,V03AB31,0.33150485157966614,0,0,0,0,0,0,1,0,0
353,famot,A02BA03,0.37983179092407227,1,1,0,0,0,1,3,1,1
353,famot,J01DB09,0.27115246653556824,0,0,0,0,0,0,1,1,0
353,famot,J01DF01,0.32444921135902405,0,0,0,0,0,0,1,1,0
353,famot,J01AX08,0.2945476174354553,0,0,0,0,0,0,1,1,0
353,famot,A10BD02,0.39507627487182617,0,0,0,0,0,1,3,1,0
354,tric,C10AB05,0.3568994104862213,0,0,0,0,0,2,6,0,1
354,tric,R05CB,0.35619640350341797,0,0,0,0,0,0,3,1,0
354,tric,L02AE01,0.2862834632396698,0,0,0,0,0,0,1,1,0
354,tric,H01BA01,0.27013689279556274,0,0,0,0,0,0,2,1,0
354,tric,A06AG04,0.2845931649208069,0,0,0,0,0,0,4,1,0
355,tricor,C10AB05,0.30040833353996277,0,1,0,0,0,2,6,0,1
355,tricor,J06AA01,0.30775609612464905,0,0,0,0,0,0,1,1,0
355,tricor,G02AD02,0.3810231685638428,0,0,0,0,0,0,3,1,0
355,tricor,C09AA08,0.2710389196872711,0,0,0,0,0,1,3,1,0
355,tricor,S01GX09,0.2624368369579315,0,0,0,0,0,0,1,1,0
356,trico,C10AB05,0.3580435514450073,0,0,0,0,0,2,6,0,1
356,trico,N04AA01,0.24315854907035828,0,0,0,0,0,0,4,1,0
356,trico,N06AA01,0.29787111282348633,0,0,0,0,0,0,2,1,0
356,trico,L01XX24,0.41568952798843384,0,0,0,0,0,0,2,1,0
356,trico,L02AE01,0.3377540409564972,0,0,0,0,0,0,1,1,0
357,lnspr,A02BC03,0.3240202069282532,0,0,0,0,0,0,3,1,1
357,lnspr,H05BA01,0.3931402564048767,0,0,0,0,0,0,2,1,0
357,lnspr,J01EA01,0.3989848792552948,0,0,0,0,0,2,5,1,0
357,lnspr,S01EE03,0.3517583906650543,0,0,0,0,0,0,1,1,0
357,lnspr,S02CA03,0.3041399419307709,0,0,0,0,0,0,2,1,0
358,prevacid,A02BC03,0.5346960425376892,0,1,0,0,0,0,3,1,1
358,prevacid,V03AB18,0.3600332736968994,0,0,0,0,0,0,1,0,0
358,prevacid,V03AB11,0.37298232316970825,0,0,0,0,0,1,3,0,0
358,prevacid,S02CA03,0.4564986228942871,0,0,0,0,0,0,2,1,0
358,prevacid,H05BX01,0.4121721386909485,0,0,0,0,0,0,6,1,0
359,lans,A02BC03,0.372040718793869,1,0,0,0,0,0,3,1,1
359,lans,S01FA05,0.36324435472488403,0,0,0,0,0,0,2,1,0
359,lans,L04AC16,0.329092800617218,0,0,0,0,0,0,1,1,0
359,lans,C01BA01,0.39096149802207947,0,0,0,0,0,0,8,1,0
359,lans,J01MA01,0.35623496770858765,0,0,0,0,0,1,3,1,0
360,durogesic,N01AH01,0.5261707901954651,0,1,0,0,0,0,3,1,1
360,durogesic,A07XA04,0.4365803599357605,0,0,0,0,1,0,1,1,0
360,durogesic,J01DH02,0.45684686303138733,0,0,0,0,0,0,4,1,0
360,durogesic,R06AA01,0.5513234734535217,0,0,0,0,0,0,3,1,0
360,durogesic,M05BA01,0.5443300008773804,0,0,0,0,0,1,3,1,0
361,dura,N01AH01,0.2697695791721344,0,0,0,0,0,0,3,1,1
361,dura,L04AC09,0.4031663239002228,0,0,0,0,0,1,2,1,0
361,dura,N06AX12,0.32304108142852783,0,0,0,0,0,0,6,1,0
361,dura,A11HA06,0.34906482696533203,0,0,0,0,0,0,1,0,0
361,dura,B01AE06,0.3566609025001526,0,0,0,0,0,0,1,1,0
362,fentanyl,N01AH01,0.5824856758117676,1,1,0,0,0,0,3,1,1
362,fentanyl,R06AA05,0.4075338542461395,0,0,0,0,0,0,3,1,0
362,fentanyl,J05AB06,0.2781388759613037,0,0,0,0,0,0,5,1,0
362,fentanyl,N05CD08,0.4248037040233612,0,0,0,0,0,0,7,1,0
362,fentanyl,L01XE14,0.3808479905128479,0,0,0,0,0,1,1,1,0
363,ferrous sulfate,B03AA07,0.5832980275154114,1,0,0,0,0,0,4,0,1
363,ferrous sulfate,J01CE01,0.418729692697525,0,0,0,0,0,0,1,1,0
363,ferrous sulfate,D05BB01,0.3356127440929413,0,0,0,0,0,1,2,1,0
363,ferrous sulfate,L01XB01,0.3511086702346802,0,0,0,0,0,0,6,1,0
363,ferrous sulfate,J07BK01,0.25848132371902466,0,0,0,0,0,0,6,1,0
364,frrs,B03AA07,0.3986123502254486,0,0,0,0,0,0,4,0,1
364,frrs,L01BA04,0.3137185871601105,0,0,0,0,0,0,2,1,0
364,frrs,B01AF02,0.3525879681110382,0,0,0,0,0,1,6,1,0
364,frrs,L01BB04,0.32239270210266113,0,0,0,0,0,1,4,1,0
364,frrs,H03BB01,0.3657260835170746,0,0,0,0,0,0,1,1,0
365,ferro,B03AA07,0.2749186158180237,1,0,0,0,0,0,4,0,1
365,ferro,N06AG02,0.2960748076438904,0,0,0,0,0,0,5,1,0
365,ferro,V03AE01,0.22062022984027863,0,0,0,0,1,1,9,0,0
365,ferro,R03AA03,0.3550623655319214,0,0,0,0,0,0,4,1,0
365,ferro,J01DD02,0.22111396491527557,0,0,0,0,0,0,1,1,0
366,flcnz,J02AC01,0.3439081311225891,0,0,0,0,0,0,5,1,1
366,flcnz,G03GA01,0.295645534992218,0,0,0,0,0,0,4,1,0
366,flcnz,P01AX11,0.3196355402469635,0,0,0,0,0,0,2,0,0
366,flcnz,V10XX01,0.2716622054576874,0,0,0,0,0,0,2,0,0
366,flcnz,A16AX01,0.2591520845890045,0,0,0,0,0,0,1,1,0
367,fluzo,J02AC01,0.3208133578300476,0,0,0,0,0,0,5,1,1
367,fluzo,J05AD01,0.23053227365016937,0,0,0,0,0,1,2,1,0
367,fluzo,A10BB03,0.22626535594463348,0,0,0,0,0,2,3,1,0
367,fluzo,N04BX02,0.32090580463409424,0,0,0,0,0,2,3,1,0
367,fluzo,A06AD01,0.20649753510951996,0,0,0,0,1,1,2,1,0
368,fluco,J02AC01,0.37904417514801025,1,0,0,0,0,0,5,1,1
368,fluco,J01DA07,0.30986616015434265,0,0,0,0,0,0,1,1,0
368,fluco,N04BA01,0.3225741684436798,0,0,0,0,0,0,3,1,0
368,fluco,G03GA07,0.31942883133888245,0,0,0,0,0,0,1,1,0
368,fluco,A11CC04,0.24540778994560242,0,0,0,0,0,0,3,0,0
369,fluo,L01BC02,0.36814290285110474,1,0,0,0,0,0,6,1,1
369,fluo,D01AC03,0.3050263226032257,0,0,0,0,0,0,1,1,0
369,fluo,S01EA05,0.1969069242477417,0,0,0,0,0,0,2,1,0
369,fluo,J04BA01,0.2800757884979248,0,0,0,0,0,0,1,1,0
369,fluo,J05AP01,0.22122499346733093,0,0,0,0,0,1,5,1,0
370,adruc,L01BC02,0.39330971240997314,0,0,0,0,0,0,6,1,1
370,adruc,N07XX03,0.39239421486854553,0,0,0,0,0,0,1,1,0
370,adruc,D01BA02,0.34546980261802673,0,0,0,0,0,2,4,1,0
370,adruc,L01CA01,0.3336450159549713,0,0,0,0,0,0,4,1,0
370,adruc,B02BX05,0.3177850842475891,0,0,0,0,0,0,1,1,0
371,flrrc,L01BC02,0.35759714245796204,0,0,0,0,0,0,6,1,1
371,flrrc,B02AB01,0.2788674831390381,0,0,0,0,0,1,4,1,0
371,flrrc,J04AK06,0.3145066797733307,0,0,0,0,0,0,1,1,0
371,flrrc,S01AE05,0.28620797395706177,0,0,0,0,0,0,1,1,0
371,flrrc,N02CC06,0.2344304472208023,0,0,0,0,0,0,2,1,0
372,proza,N06AB03,0.3380979299545288,0,0,0,0,0,0,4,1,1
372,proza,N06AB08,0.34000152349472046,0,0,0,0,0,0,1,1,0
372,proza,V03AX08,0.38796335458755493,0,0,0,0,0,0,1,0,0
372,proza,A09AA02,0.42226824164390564,0,0,0,0,0,0,3,1,0
372,proza,D07AA02,0.29712748527526855,0,0,0,0,0,0,3,1,0
373,flxtn,N06AB03,0.4104151725769043,0,0,0,0,0,0,4,1,1
373,flxtn,G03GA08,0.3844081461429596,0,0,0,0,0,0,2,1,0
373,flxtn,N05CK01,0.41199448704719543,0,0,0,0,0,0,2,1,0
373,flxtn,R01BA02,0.3343009054660797,0,0,0,0,0,0,5,1,0
373,flxtn,A10BH01,0.4500301778316498,0,0,0,0,0,0,3,1,0
374,proz,N06AB03,0.3470463454723358,0,0,0,0,0,0,4,1,1
374,proz,A02BC05,0.36081698536872864,0,0,0,0,0,0,2,1,0
374,proz,N05CJ02,0.3476739525794983,0,0,0,0,0,0,2,1,0
374,proz,J01CE01,0.347572922706604,0,0,0,0,0,0,1,1,0
374,proz,L01AX03,0.2906358540058136,0,0,0,0,0,0,3,1,0
375,fluph,N05AA03,0.3429237902164459,1,0,0,0,0,1,4,1,1
375,fluph,L01AD02,0.27535486221313477,0,0,0,0,0,0,4,1,0
375,fluph,N05AB06,0.35441869497299194,0,0,0,0,0,1,4,1,0
375,fluph,S01FA05,0.261833518743515,0,0,0,0,0,0,2,1,0
375,fluph,L01XC26,0.3014523983001709,0,0,0,0,0,1,2,1,0
376,prolixin,N05AA03,0.49702951312065125,0,1,0,0,0,1,4,1,1
376,prolixin,V08AB04,0.41327062249183655,0,0,0,0,0,1,6,0,0
376,prolixin,L01XA03,0.42331230640411377,0,0,0,0,0,1,3,1,0
376,prolixin,J07AE01,0.39576566219329834,0,0,0,0,0,0,2,1,0
376,prolixin,H01BA04,0.4274091124534607,0,0,0,0,0,0,3,1,0
377,proli,N05AA03,0.355419784784317,0,0,0,0,0,1,4,1,1
377,proli,N02CC06,0.29146644473075867,0,0,0,0,0,0,2,1,0
377,proli,D08AG03,0.37353748083114624,0,0,0,0,0,0,4,1,0
377,proli,L01XC07,0.391273558139801,0,0,0,0,0,1,10,1,0
377,proli,J07BM01,0.38669881224632263,0,0,0,0,0,0,3,1,0
378,flutamide,L02BB01,0.5385524034500122,1,1,0,0,0,1,4,1,1
378,flutamide,L04AC01,0.3390043377876282,0,0,0,0,0,0,2,1,0
378,flutamide,H02AB04,0.44390448927879333,0,0,0,0,0,1,4,1,0
378,flutamide,L01AA02,0.4924435019493103,0,0,0,0,0,0,2,1,0
378,flutamide,R01AD03,0.31831103563308716,0,0,0,0,0,0,1,1,0
379,fltmd,L02BB01,0.3716055750846863,0,0,0,0,0,1,4,1,1
379,fltmd,B01AD01,0.35324668884277344,0,0,0,0,0,1,6,1,0
379,fltmd,C01AE01,0.3685539662837982,0,0,0,0,0,0,5,1,0
379,fltmd,N07AB01,0.2698722183704376,0,0,0,0,0,0,3,1,0
379,fltmd,L04AC07,0.3790970742702484,0,0,0,0,0,0,4,1,0
380,flut,L02BB01,0.3891420364379883,1,0,0,0,0,1,4,1,1
380,flut,J01GB06,0.2770138680934906,0,0,0,0,0,1,3,1,0
380,flut,C09CA01,0.40205007791519165,0,0,0,0,0,1,3,1,0
380,flut,D08AG03,0.30168190598487854,0,0,0,0,0,0,4,1,0
380,flut,J01FF02,0.2881604731082916,0,0,0,0,0,0,3,1,0
381,lasi,C03CA01,0.3345843255519867,0,0,0,0,0,1,6,1,1
381,lasi,A02BA01,0.32066652178764343,0,0,0,0,0,0,1,1,0
381,lasi,D07AC13,0.3373766839504242,0,0,0,0,0,0,4,1,0
381,lasi,A03AA07,0.22717979550361633,0,0,0,0,0,0,3,1,0
381,lasi,A12CC02,0.37480080127716064,0,0,0,0,0,1,4,0,0
382,furos,C03CA01,0.3526325225830078,1,1,0,0,0,1,6,1,1
382,furos,L01AB01,0.39483603835105896,0,0,0,0,0,0,3,1,0
382,furos,L01XX32,0.3605208694934845,0,0,0,0,0,0,2,1,0
382,furos,M01AB01,0.23117293417453766,0,0,0,0,0,2,8,1,0
382,furos,N01AH02,0.2987639009952545,0,0,0,0,0,0,2,1,0
383,frsmd,C03CA01,0.3603938817977905,0,0,0,0,0,1,6,1,1
383,frsmd,B03AX05,0.4163311719894409,0,0,0,0,0,1,1,0,0
383,frsmd,L01XX05,0.25963515043258667,0,0,0,0,0,0,2,1,0
383,frsmd,S01HA03,0.32925620675086975,0,0,0,0,0,0,2,1,0
383,frsmd,N01BC01,0.36559730768203735,0,0,0,0,0,1,2,1,0
384,gnccl,J05AB06,0.2743087708950043,0,0,0,0,0,0,5,1,1
384,gnccl,J01GB04,0.3549068570137024,0,0,0,0,0,0,3,1,0
384,gnccl,D01AA08,0.3286494016647339,0,0,0,0,0,1,6,1,0
384,gnccl,L04AA29,0.3515353500843048,0,0,0,0,0,0,3,1,0
384,gnccl,A06AX05,0.33777615427970886,0,0,0,0,0,0,1,1,0
385,cyto,J05AB06,0.2907020151615143,0,0,0,0,0,0,5,1,1
385,cyto,L01XA03,0.3422737717628479,0,0,0,0,0,1,3,1,0
385,cyto,B05XA03,0.19616708159446716,0,0,0,0,0,0,4,0,0
385,cyto,B05AA07,0.25186455249786377,0,0,0,0,0,2,9,0,0
385,cyto,G02AB03,0.2507925033569336,0,0,0,0,0,0,3,1,0
386,ganci,J05AB06,0.26781097054481506,1,0,0,0,0,0,5,1,1
386,ganci,R05CB06,0.3784233033657074,0,0,0,0,0,0,1,1,0
386,ganci,B06AA04,0.20404231548309326,0,0,0,0,0,0,1,1,0
386,ganci,C07AB12,0.3181670308113098,0,0,0,0,0,0,3,1,0
386,ganci,M05BA01,0.2920563220977783,0,0,0,0,0,1,3,1,0
387,garamycin,J01GB03,0.5917786359786987,0,1,0,0,0,1,2,1,1
387,garamycin,N01AH03,0.4105852544307709,0,0,0,0,0,0,2,1,0
387,garamycin,J06BA02,0.3536241054534912,0,0,0,0,0,1,8,1,0
387,garamycin,A08AA60,0.4795803427696228,0,0,0,0,0,0,3,1,0
387,garamycin,S01EE04,0.3514459729194641,0,0,0,0,0,0,1,1,0
388,genta,J01GB03,0.2968567907810211,1,0,0,0,0,1,2,1,1
388,genta,A06AD11,0.24298882484436035,0,0,0,0,0,0,4,1,0
388,genta,L04AB01,0.2981018126010895,0,0,0,0,0,0,5,1,0
388,genta,C01CA07,0.19241416454315186,0,0,0,0,0,2,8,1,0
388,genta,M03AB01,0.2471364289522171,0,0,0,0,0,1,6,1,0
389,gentamicin (toan than),J01GB03,0.7290525436401367,1,0,0,0,0,1,2,1,1
389,gentamicin (toan than),C01BC03,0.569594144821167,0,0,0,0,0,0,4,1,0
389,gentamicin (toan than),A02BC04,0.4845450222492218,0,0,0,0,0,0,2,1,0
389,gentamicin (toan than),L01BC02,0.5153394937515259,0,0,0,0,0,0,6,1,0
389,gentamicin (toan than),R03AB02,0.5097785592079163,0,0,0,0,0,0,3,1,0
390,glibenclamide,A10BB01,0.5911053419113159,1,0,0,0,0,2,3,1,1
390,glibenclamide,P03AC04,0.4568517506122589,0,0,0,0,0,0,1,0,0
390,glibenclamide,P01AE05,0.374690979719162,0,0,0,0,0,0,1,0,0
390,glibenclamide,L01XE09,0.4227207601070404,0,0,0,0,0,0,1,1,0
390,glibenclamide,J01DB09,0.31734123826026917,0,0,0,0,0,0,1,1,0
391,glib,A10BB01,0.35833391547203064,1,0,0,0,0,2,3,1,1
391,glib,B01AF01,0.37077417969703674,0,0,0,0,0,1,6,1,0
391,glib,B05BA01,0.3576301634311676,0,0,0,0,0,1,2,1,0
391,glib,L01XC03,0.34632807970046997,0,0,0,0,0,0,4,1,0
391,glib,J05AP51,0.36127951741218567,0,0,0,0,0,0,2,1,0
392,glbnc,A10BB01,0.3370188772678375,0,0,0,0,0,2,3,1,1
392,glbnc,J01XB02,0.29973462224006653,0,0,0,0,0,1,2,1,0
392,glbnc,L01XC18,0.45717963576316833,0,0,0,0,0,0,4,1,0
392,glbnc,J01DA13,0.3346603810787201,0,0,0,0,0,0,2,1,0
392,glbnc,M01AE17,0.31990930438041687,0,0,0,0,0,2,3,1,0
393,glip,A10BB07,0.16937319934368134,1,0,0,0,0,2,4,1,1
393,glip,D06BB01,0.17184370756149292,0,0,0,0,0,0,1,1,0
393,glip,H02AB09,0.15628843009471893,0,0,0,0,0,1,3,1,0
393,glip,A11GA01,0.22902566194534302,0,0,0,0,0,1,5,0,0
393,glip,J05AF09,0.0896056592464447,0,0,0,0,0,0,1,1,0
394,glpzd,A10BB07,0.32755857706069946,0,0,0,0,0,2,4,1,1
394,glpzd,A04AD01,0.3254876434803009,0,0,0,0,0,0,4,1,0
394,glpzd,G04BD04,0.3614141047000885,0,0,0,0,0,0,2,0,0
394,glpzd,G03AC03,0.40036529302597046,0,0,0,0,0,1,7,1,0
394,glpzd,J05AF04,0.38089534640312195,0,0,0,0,0,0,1,1,0
395,glipizide,A10BB07,0.46843186020851135,1,0,0,0,0,2,4,1,1
395,glipizide,L04AH02,0.4833887219429016,0,0,0,0,0,0,1,1,0
395,glipizide,B05XA05,0.4050520360469818,0,0,0,0,0,1,3,0,0
395,glipizide,J05AX08,0.24034565687179565,0,0,0,0,0,0,1,1,0
395,glipizide,S01JA01,0.3644888401031494,0,0,0,0,0,0,1,1,0
396,glycr,A06AG04,0.5432330369949341,0,0,0,0,0,0,4,1,1
396,glycr,L01XE32,0.5201637744903564,0,0,0,0,0,0,1,1,0
396,glycr,P02CB02,0.4518522620201111,0,0,0,0,0,0,1,0,0
396,glycr,N05AA01,0.3881317377090454,0,0,0,0,0,1,3,1,0
396,glycr,N06AX23,0.4218524098396301,0,0,0,0,0,0,1,1,0
397,glyc,A06AG04,0.5217903256416321,1,0,0,0,0,0,4,1,1
397,glyc,D03AX03,0.42971962690353394,0,0,0,0,0,0,1,1,0
397,glyc,J01GB07,0.4667527973651886,0,0,0,0,0,1,2,1,0
397,glyc,J01EA01,0.4040243625640869,0,0,0,0,0,2,5,1,0
397,glyc,S01EB01,0.32443296909332275,0,0,0,0,0,0,5,1,0
398,sorbi,A06AG04,0.3414957523345947,1,0,0,0,0,0,4,1,1
398,sorbi,R03AC02,0.22419820725917816,0,0,0,0,0,1,3,1,0
398,sorbi,H03BX01,0.33888110518455505,0,0,0,0,0,0,2,1,0
398,sorbi,N02BA01,0.2640754282474518,0,0,0,0,0,2,8,1,0
398,sorbi,V06DC01,0.25234317779541016,0,0,0,0,0,0,4,0,0
399,haldo,N05AD01,0.3000902533531189,0,0,0,0,0,0,7,1,1
399,haldo,G04CB02,0.18710389733314514,0,0,0,0,0,1,2,0,0
399,haldo,R06AX02,0.2852802574634552,0,0,0,0,0,0,5,1,0
399,haldo,H04AA01,0.3182443380355835,0,0,0,0,0,1,2,1,0
399,haldo,L01XC12,0.41848108172416687,0,0,0,0,0,0,1,1,0
400,haldol,N05AD01,0.5282323360443115,0,1,0,0,0,0,7,1,1
400,haldol,H01CB03,0.42254316806793213,0,0,0,0,0,0,2,1,0
400,haldol,V03AE07,0.29187387228012085,0,0,0,0,0,0,1,0,0
400,haldol,R06AX02,0.3540588319301605,0,0,0,0,0,0,5,1,0
400,haldol,P03AC04,0.3645240366458893,0,0,0,0,0,0,1,0,0
401,haloperidol,N05AD01,0.7535163760185242,1,1,0,0,0,0,7,1,1
401,haloperidol,L04AH01,0.2757911682128906,0,0,0,0,0,0,1,1,0
401,haloperidol,P03AC04,0.4949970543384552,0,0,0,0,0,0,1,0,0
401,haloperidol,L02BG06,0.6168360114097595,0,0,0,0,0,0,3,1,0
401,haloperidol,L04AA23,0.4117205739021301,0,0,0,0,0,0,5,1,0
402,halot,N01AB01,0.40598127245903015,1,0,0,0,0,1,3,1,1
402,halot,L02AE03,0.3581731915473938,0,0,0,0,0,0,7,1,0
402,halot,L04AC14,0.39308494329452515,0,0,0,0,0,0,2,1,0
402,halot,C09AA09,0.3970054090023041,0,0,0,0,0,1,3,1,0
402,halot,R06AA01,0.42553114891052246,0,0,0,0,0,0,3,1,0
403,dung dich hit,N01AB01,0.4820789396762848,0,0,1,0,0,1,3,1,1
403,dung dich hit,R06AX17,0.29496532678604126,0,0,0,0,0,0,1,1,0
403,dung dich hit,M01AB03,0.29480722546577454,0,0,0,0,0,2,4,1,0
403,dung dich hit,J05AF06,0.3180345296859741,0,0,0,0,0,0,2,1,0
403,dung dich hit,D08AX01,0.27484118938446045,0,0,0,0,0,0,2,1,0
404,halo,N01AB01,0.2970540523529053,1,0,0,0,0,1,3,1,1
404,halo,L04AA29,0.2628842890262604,0,0,0,0,0,0,3,1,0
404,halo,S01EA05,0.23862066864967346,0,0,0,0,0,0,2,1,0
404,halo,A12AA07,0.3091924786567688,0,0,0,0,0,0,1,0,0
404,halo,P02AB02,0.22836381196975708,0,0,0,0,0,0,3,0,0
405,hprn,B01AB01,0.42658600211143494,0,0,0,0,0,1,7,1,1
405,hprn,L01XC15,0.4620724022388458,0,0,0,0,0,0,1,1,0
405,hprn,H03AA02,0.283206045627594,0,0,0,0,0,0,4,1,0
405,hprn,A03BA01,0.41601383686065674,0,0,0,0,0,0,6,1,0
405,hprn,L03AX13,0.27940255403518677,0,0,0,0,0,0,2,1,0
406,hepa,B01AB01,0.35325056314468384,1,0,0,0,0,1,7,1,1
406,hepa,L01XX07,0.31321999430656433,0,0,0,0,0,1,2,1,0
406,hepa,D01AE04,0.3165418207645416,0,0,0,0,0,0,1,1,0
406,hepa,C03BA08,0.3471747934818268,0,0,0,0,0,1,3,1,0
406,hepa,L01XX59,0.32734090089797974,0,0,0,0,1,0,1,1,0
407,tuon,B01AB01,0.40339839458465576,0,0,0,0,0,1,7,1,1
407,tuon,MA ATC,0.4168916940689087,0,0,0,0,0,0,1,0,0
407,tuon,D03AX03,0.3103156089782715,0,0,0,0,0,0,1,1,0
407,tuon,N01BB09,0.3625682592391968,0,0,0,0,0,0,5,1,0
407,tuon,H02AB02,0.32259127497673035,0,0,0,0,0,1,3,1,0
408,apres,C02DB02,0.3287423551082611,0,0,0,0,0,0,7,1,1
408,apres,M05BA04,0.3213820159435272,0,0,0,0,0,1,7,1,0
408,apres,A11HA05,0.29340335726737976,0,0,0,0,0,0,1,0,0
408,apres,C01EB09,0.3346916735172272,0,0,0,0,0,0,1,1,0
408,apres,A05BA01,0.32451120018959045,0,0,0,0,0,1,1,1,0
409,hydralazine,C02DB02,0.5630643963813782,1,1,0,0,0,0,7,1,1
409,hydralazine,N05AA01,0.5037407279014587,0,0,0,0,0,1,3,1,0
409,hydralazine,J01AX08,0.3354347050189972,0,0,0,0,0,0,1,1,0
409,hydralazine,D02AX01,0.35261157155036926,0,0,0,0,0,0,1,1,0
409,hydralazine,N06AX12,0.4331972002983093,0,0,0,0,0,0,6,1,0
410,apre,C02DB02,0.3211645781993866,0,0,0,0,0,0,7,1,1
410,apre,J01DB09,0.22861945629119873,0,0,0,0,0,0,1,1,0
410,apre,M03AA01,0.35545915365219116,0,0,0,0,0,0,2,1,0
410,apre,J07AH08,0.42188790440559387,0,0,0,0,0,0,2,1,0
410,apre,L04AA34,0.2721504867076874,0,0,0,0,0,0,5,1,0
411,hydrodiuril,C03AA03,0.612942636013031,0,1,0,0,0,1,4,1,1
411,hydrodiuril,N02BG07,0.4548535943031311,0,0,0,0,0,1,2,1,0
411,hydrodiuril,J06BB03,0.3852512240409851,0,0,0,0,0,0,1,1,0
411,hydrodiuril,L01DB06,0.4061276614665985,0,0,0,0,0,0,1,1,0
